1517,small glue sticks,Discontinued,Craft 6,,,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/gp/product/B078HTMJ8N/""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": """"
}","glue sticks, small, 1/4"" diameter, 4"" length"
1518,spring kit,Active,Craft 2,individual spring,200,65,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/Neiko-50456A-Assortment-Compression-Extension/dp/B000K7M36W""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$0.05""
}","spring kit, assorted compression and extension springs, 200 pieces"
1519,spring pin,Active,Hardware Drawer 13,,10,,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#98296A905""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.03444""
}","spring pin, 3/16"" diameter, 1/2"" length"
1520,"1/4"" tubing barbed X connector",Active,Fluids and pneumatics kit,,4,10,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#5463k96/=13e53f7""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$1.42""
}","tubing fitting, 1/4"", X (cross connector)"
1522,"1/4"" to 1/8"" barbed reducer",Active,Fluids and pneumatics kit,,5,25,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#53415k118/=13e52ri""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$1.161""
}","barbed fitting, reduces 1/4"" tubing to 1/8"" tubing, polypropylene"
1524,"1/4"" tubing T and fitting",Active,Fluids and pneumatics kit,,2,10,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#2808k77/=13e8uj5""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.921""
}","tubing fitting, for 1/4"" interior diameter tubing, two barbed ends and one 1/4 NPT pipe size fitting"
1526,"1/4"" tubing fitting to 1/8 thread",Active,Fluids and pneumatics kit,,5,10,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#2808k24/=13e8v4i""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.61""
}","tubing fitting, for 1/4"" interior diameter tubing, one barbed end and one 1/8 NPT pipe size male threaded end"
1581,"3/16"" tubing fitting to 1/4-28 thread",Discontinued,,each,,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/5047K119/""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.77""
}","Tight-Seal Moisture-Resistant Barbed Tube Fitting
Plastic, for 3/16"" Tube ID x 1/4""-28 Thread Male Pipe"
1583,1/4-28 plastic hex nut,Discontinued,,each,,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/94812A117/""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.08""
}",1/4-28 plastic hex nut
1585,"Luer Lock Syringe, 20cc",Active,,each,,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/7510A654/""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$1.57""
}","M710 Luer Lock Manual Syringe, 20cc, clear plastic, with graduations"
1587,Luer Lock fitting,Discontinued,,each,,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/51525K215/""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.44""
}","Plastic Quick-Turn Tube Coupling
Sockets, for 3/16"" Barbed Tube ID, Nylon"
1528,"1/4"" tubing connector",Active,SHELF-B-5 : Fluids and pneumatics kit,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#2808k106/=138iopo""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.57""
}","connector, for 1/4"" interior diameter tubing, barbed ends"
1530,"1/8"" tubing connector",Active,SHELF-B-5 : Fluids and pneumatics kit,,10,50,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#2808k103""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.62""
}","connector, for 1/8"" interior diameter tubing, barbed ends"
1531,"1/4"" barbed tubing connector OBSOLETED: USE PART 1528",Discontinued,SHELF-B-5 : Fluids and pneumatics kit,,5,,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#5372K513""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.45""
}","tubing connector, barbed, for 1/4"" ID tubing"
1532,1/16 size O-ring,Active,SHELF-B-5 : Fluids and pneumatics kit,,25,50,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#9452k11/=13e4hp3""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0345""
}","O-ring, 1/16 size, multipurpose"
1533,"1/2"" barbed tubing connector",Active,SHELF-B-5 : Fluids and pneumatics kit,,20,,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#5372K518""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.608""
}","tubing connector, barbed, for 1/2"" interior diameter tubing"
2392,brass fasteners,Active,SHELF-B-5 : Miscellaneous kit,individual fastener,200,,,,"{
  ""2023-08-08 20:52:27"": ""https://www.amazon.com/dp/B076P4GSYB""
}","{
  ""2023-08-08 20:52:27"": ""Amazon""
}","{
  ""2023-08-08 20:52:27"": ""$0.02""
}","brass fasteners, lengths: 3/8"", 1/2"", 5/8"", 3/4"", 1"", for building pivots, etc."
1540,"1/8"" shaft collar",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,15,30,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$2.29""
}","shaft collar, for 1/8"" shaft, one-piece clamp-on"
1542,"1/4"" shaft collar",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,15,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/183759077608""
}","{
  ""2023-08-08 20:52:27"": ""Ebay""
}","{
  ""2023-08-08 20:52:27"": ""$1.23""
}","shaft collar, for 1/4"" shaft, one-piece clamp-on"
1552,"1/4"" shaft collar",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,10,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/292072435669""
}","{
  ""2023-08-08 20:52:27"": ""Ebay""
}","{
  ""2023-08-08 20:52:27"": ""$0.93""
}","shaft collar, for 1/4"" shaft, set screw type"
1556,"1/8"" shaft collar",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,10,50,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#9414T3""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.98""
}","shaft collar, for 1/8"" shaft, set screw type"
1560,"1/4"" dowel pin",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,20,50,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#98381A550""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.40""
}","dowel pin, 1/4"" diameter x 2"" length, bright finish alloy steel"
1566,"1/8"" dowel pin",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,20,100,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#98381A480""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.31""
}","dowel pin, 1/8"" diameter x 2"" length, bright finish alloy steel"
1572,"1/4"" dowel pin",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,10,100,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#98381A542""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.28""
}","dowel pin, 1/4"" diameter x 1"" length, alloy steel"
1573,"1/4"" wooden dowel",Active,Hardware Drawer 13,each,20,,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#97195A416""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.042""
}","wooden dowel, 1/4"" outer diameter, 1-1/2"" length, fluted, chamfered ends"
1575,"5/16"" wooden dowel",Discontinued,Hardware Drawer 13,each,20,,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/97195A425""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.039""
}","wooden dowel, 5/16"" outer diameter, 1-1/2"" length, fluted, chamfered ends"
1577,"3/8"" wooden dowel",Active,Hardware Drawer 13,each,20,,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/97195A429""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.042""
}","wooden dowel, 3/8"" outer diameter, 1-1/2"" length, fluted, chamfered ends"
1576,"1/8"" dowel pin",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,10,200,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#98381A475""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.18""
}","dowel pin, 1/8"" diameter x 1/2"" length, alloy steel"
1578,"1/8"" dowel pin",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,10,200,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#98381A475""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.18""
}","dowel pin, 1/8"" diameter x 1"" length, alloy steel"
1545,"3/16"" shaft collar",Active,"SHELF-B-5 : Shafts, collars, & couplers kit",,10,,,,"{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","{
  ""2023-08-08 20:52:27"": """"
}","shaft collar, for 3/16"" diameter shaft, with set screw"
1538,"1/4"" shaft grommet",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,20,24,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#6126k43""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$2.45""
}","grommet for shaft, for 1/4"" diameter shaft, acts as lightweight bearing"
1534,"ball bearing for 1/4"" shaft",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",each,20,25,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/140939515378""
}","{
  ""2023-08-08 20:52:27"": ""eBay""
}","{
  ""2023-08-08 20:52:27"": ""$0.88""
}","ball bearing, for 1/4"" shaft diameter, 5/8"" outside diameter, shielded"
1536,"ball bearing for 1/2"" shaft",Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,10,25,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#6455K23""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$6.56""
}","ball bearing, plastic body, for 1/2"" shaft, flanged bearing, 1/2"" interior diameter x 1-1/8"" outside diameter x 0.313"" depth"
1544,"1/8"" diameter shoulder screw",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,10,24,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#91259A157""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$2.07""
}","shoulder screw, 1/8"" diameter x 1/2"" length shoulder, 4-40 threaded end, alloy steel, used as axle"
1546,"1/4"" diameter shoulder screw",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,10,24,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#91259A103""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$1.41""
}","shoulder screw, 1/4"" diameter x 2"" length shoulder, 10-24 threaded end, alloy steel, used as axle"
1548,"1/4"" diameter shoulder screw",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",each,10,48,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#91259a546/=13d8jas""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$1.12""
}","shoulder screw, 1/4"" diameter x 1-1/2"" length shoulder, 10-24 threaded end, alloy steel, used as axle"
1550,"ball bearing for 1/4"" shaft",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,15,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.ebay.com/itm/132363561477""
}","{
  ""2023-08-08 20:52:27"": ""eBay""
}","{
  ""2023-08-08 20:52:27"": ""$1.00""
}","ball bearing, for 1/4"" shaft, 3/4"" outside diameter, shielded"
1554,"1/4"" diameter shoulder screw",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",each,20,48,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#91259A542""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$1.00""
}","shoulder screw, 1/4"" diameter x 1"" length shoulder, 10-24 threaded end, alloy steel, used as axle"
1558,"1/4"" diameter shoulder screw",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,20,48,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#91259a540/=13d8m50""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$1.31""
}","shoulder screw, 1/4"" diameter x 3/4"" length shoulder, 10-24 threaded end, alloy steel, used as axle"
1562,"1/4"" bushing",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,25,200,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#2938T1""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.57""
}","bushing, for 1/4"" shaft, flanged, SAE 863 Bronze, 3/8"" outer diameter x 1/4"" length x 1/2"" flange outer diameter"
1564,"1/8"" bushing",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,10,50,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#2868T32""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.55""
}","bushing, for 1/8"" shaft, SAE 863 Bronze, 1/4"" outer diameter, 1/4"" length"
1570,"1/4"" bushing bearing",Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",each,25,100,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#2868T42""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.56""
}","bushing bearing, for 1/4"" shaft, SAE 863 Bronze, 5/16"" OD, 1/4"" Length"
1574,"1/4"" diameter pillow block",Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,2,4,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#5912K1""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$9.83""
}","pillow block bearing, for 1/4"" shaft, overall length 2-1/4"""
1580,#4-40 nut,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,100,200,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#90480A005""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0087""
}","nut, #4-40, zinc plated"
1579,#4-40 locknut,Active,,,100,500,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/90631A005""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0343""
}","locknut, #4-40, with nylon locking insert, zinc plated"
1582,ball bearing for 5mm shaft,Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,3,25,,,"{
  ""2023-08-08 20:52:27"": ""mcmaster.com/#7804K136""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$8.23""
}","ball bearing, for 5mm shaft, flanged, double shielded"
1584,"1/4"" shaft ball bearing",Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,5,25,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#57155K375""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$5.28""
}","ball bearing, for 1/4"" shaft, 3/8"" outer diameter, shielded, flanged"
1586,"1/8"" shaft ball bearing",Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,5,25,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#57155K365""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$5.12""
}","ball bearing, for 1/8"" shaft, 1/4"" outer diameter, shielded"
1588,#10-24 hex nut,Active,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",each,100,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/90480A011""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.02""
}","hex nut, #10-24, zinc plated, for shoulder screws"
1568,"1/4"" bushing",Discontinued,"SHELF-B-5 : Shoulder screws, bearings, & bushings kit",,25,75,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#2868T33""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.41""
}","bushing, for 1/4"" shaft, SAE 863 Bronze, 1/4"" outer diameter, 3/8"" length"
1630,#2 lock washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#98438A200""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.025""
}","washer, tooth lock, for #2 hardware"
1632,#4 lock washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#95584A200""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0203""
}","washer, tooth lock, for #4 hardware"
1634,#6 lock washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#95584A201""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0209""
}","washer, tooth lock, for #6 hardware"
1636,#8 lock washer,Active,Hardware Drawer 4,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#95584A203""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0236""
}","washer, tooth lock, for #8 hardware"
1638,#10 lock washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#95584A205""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0247""
}","washer, tooth lock, for #10 hardware"
1640,"1/4"" lock washer",Active,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#95584A207""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0331""
}","washer, external tooth lock, for 1/4"" hardware"
1642,#8 split washer,Active,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""http://www.fastenal.com/web/products/details/0157717?searchMode=productSearch&zipcode=&filterByStore=&filterByVendingMachine=""
}","{
  ""2023-08-08 20:52:27"": ""Fastenal""
}","{
  ""2023-08-08 20:52:27"": ""$0.01""
}","lock washer, #8, split, 0.277"" outer diamter x 0.174"" inner diameter, yellow zinc"
1644,#2 split washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#92146A520""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0152""
}","lock washer,  for #2 hardware, split"
1646,#4 split washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#92146A530""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0152""
}","lock washer, for #4 hardware, split"
1648,#6 split washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#92146A540""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0153""
}","lock washer, for #6 hardware, split"
1650,#8 split washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#92146A545""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0166""
}","lock washer, for #8 hardware, split"
1652,#10 split washer,Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#92146A550""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0202""
}","lock washer, for #10 hardware, split"
1654,"1/4"" split washer",Discontinued,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""https://www.mcmaster.com/#92146A029""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0368""
}","lock washer, for 1/4"" hardware, split"
1590,"5/8"" washer",Discontinued,SHELF-B-5 : Washers Kit,,10,12,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#96582A371""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$1.22""
}","washer, for 5/8"" hardware, black lustre coated steel, 1-3/4"" outer diameter x 0.688"" inner diameter"
1592,"3/8"" washer",Discontinued,SHELF-B-5 : Washers Kit,,25,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.fastenal.com/products/details/33222?r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600089%20Washers%22|~%20~|categoryl3:%22600097%20Flat%20Washers%22|~%20~|sattr04:^3/8%22$|~%20~|sattr06:^2.000%22$|~""
}","{
  ""2023-08-08 20:52:27"": ""Fastenal""
}","{
  ""2023-08-08 20:52:27"": ""$0.35""
}","washer, 3/8"", low carbon zinc finish steel, 2"" outer diameter x 0.406"" inner diameter"
1594,"3/8"" washer",Active,SHELF-B-5 : Washers Kit,,25,50,,,"{
  ""2023-08-08 20:52:27"": ""https://www.fastenal.com/products/details/33223""
}","{
  ""2023-08-08 20:52:27"": ""Fastenal""
}","{
  ""2023-08-08 20:52:27"": ""$0.29""
}","washer, 3/8"", low carbon zinc finish steel, 1-5/8"" outer diameter x 0.406"" inner diameter"
1596,"1/2"" washer",Active,SHELF-B-5 : Washers Kit,,25,100,,,"{
  ""2023-08-08 20:52:27"": ""https://www.fastenal.com/products/details/33225""
}","{
  ""2023-08-08 20:52:27"": ""Fastenal""
}","{
  ""2023-08-08 20:52:27"": ""$0.27""
}","washer, 1/2"", low carbon zinc finish steel, 1-1/2"" outer diameter x 0.531"" inner diameter"
1600,#8 fender washer,Active,SHELF-B-5 : Washers Kit,,50,200,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#91525a107/=13dskfj""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.15""
}","washer, for #8 hardware, fender, 3/4"" outer diameter x 0.174"" inner diameter, stainless steel"
1604,#0 washer,Discontinued,SHELF-B-5 : Washers Kit,,25,125,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#94744A118""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.12""
}","washer, for #0 hardware, zinc plated steel, 1/4"" outer diameter, 0.068"" inner diameter"
1606,"3/8"" washer",Active,SHELF-B-5 : Washers Kit,,100,150,,,"{
  ""2023-08-08 20:52:27"": ""https://www.fastenal.com/products/details/0159723?r=~|categoryl1:%22600000%20Fasteners%22|~%20~|categoryl2:%22600089%20Washers%22|~%20~|categoryl3:%22600097%20Flat%20Washers%22|~%20~|sattr06:^0.812%22$|~""
}","{
  ""2023-08-08 20:52:27"": ""Fastenal""
}","{
  ""2023-08-08 20:52:27"": ""$0.08""
}","washer, 3/8"", low carbon plain finish steel, 0.812"" outer diameter x 0.406"" inner diameter"
1608,"1/4"" washer",Active,Mechanical Parts Drawer #5,each,100,300,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#98026A029""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0834""
}","washer, for 1/4"" hardware, zinc chromate plated steel, 0.734"" outer diameter x 0.312"" inner diameter"
1610,#10 washer,Active,SHELF-B-5 : Washers Kit,each,100,125,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#98023A114""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.0786""
}","washer, for #10 hardware, zinc yellow chromate plated steel, 1/2"" outer diameter x 0.220"" inner diameter"
1612,#6 washer,Discontinued,SHELF-B-5 : Washers Kit,,100,200,,,"{
  ""2023-08-08 20:52:27"": ""http://www.mcmaster.com/#90313a101/=13ecyyy""
}","{
  ""2023-08-08 20:52:27"": ""McMaster-Carr""
}","{
  ""2023-08-08 20:52:27"": ""$0.066""
}","washer, for #6 hardware, 18-8 stainless steel, 5/8"" outer diameter x 0.149"" inner diameter"
1614,"5/16"" washer",Discontinued,SHELF-B-5 : Washers Kit,,25,100,,,"{
  ""2023-08-08 20:52:27"": ""https://www.fastenal.com/products/details/33080""
}","{
  ""2023-08-08 20:52:27"": ""Fastenal""
}","{
  ""2023-08-08 20:52:27"": ""$0.06""
}","washer, 5/16"" low carbon zinc finish steel, 0.688"" outer diameter x 0.344"" inner diameter,"
